patrol_rank,spatial_cell_id,cell_lat,cell_lon,forecasted_count,severity_score,persistence_score,persistence_score.1,stability_class,priority_score,police_station,pred_lgbm,pred_rolling,pred_lag1,ranking_basis
378,CELL_2616_15509,13.081716947813,77.54821112299005,12.38130020604148,1.736842105263158,1.0,0.3689802372008591,Volatile,0.003731,YELAHANKA,10.906501030207403,9.0,19.0,April-2024-proxy (last observed window)
379,CELL_2573_15530,12.869769241666669,77.65334454166667,12.490890530763831,1.0,0.9333333333333332,0.0115694336049627,Volatile,0.003712,ELECTRONIC CITY,10.287785987152493,13.666666666666666,12.0,April-2024-proxy (last observed window)
380,CELL_2607_15513,13.03665132222222,77.5666581,12.448692816271336,1.0,1.0,0.4898529623726116,Volatile,0.003698,KODIGEHALLI,21.243464081356688,11.0,9.0,April-2024-proxy (last observed window)
381,CELL_2580_15518,12.901919975,77.59406885,10.469571864854384,1.0,1.0,0.5725670088332953,Persistent,0.003691,J.P. NAGAR,16.347859324271923,12.0,4.0,April-2024-proxy (last observed window)
382,CELL_2593_15519,12.966025075,77.59739772500001,12.222442695556502,1.5,1.0,0.4995846600419068,Volatile,0.003663,ASHOK NAGAR,14.278880144449182,16.333333333333332,4.0,April-2024-proxy (last observed window)
383,CELL_2600_15524,13.00059401,77.621780065,12.27229908832943,1.05,0.6666666666666666,0.0,Volatile,0.003646,PULIKESHINAGAR(F.TOWN),8.861495441647142,9.0,20.0,April-2024-proxy (last observed window)
384,CELL_2591_15539,12.9564368,77.6962281,11.944573329195451,2.333333333333333,1.0,0.0,Volatile,0.003634,HAL OLD AIRPORT,11.889533312643923,17.333333333333332,3.0,April-2024-proxy (last observed window)
385,CELL_2581_15535,12.907429613333331,77.67604415333334,10.229519513711065,1.0,1.0,0.5174825716020973,Persistent,0.003601,BELLANDUR,7.814264235221974,8.333333333333334,15.0,April-2024-proxy (last observed window)
386,CELL_2610_15552,13.053531325,77.761881475,11.229801826691716,4.3125,1.0,0.134563929665088,Volatile,0.003535,K.R. PURA,8.315675800125248,14.333333333333334,8.0,April-2024-proxy (last observed window)
387,CELL_2583_15522,12.917594305882352,77.6104972235294,11.76470018845892,1.1470588235294117,1.0,0.2339399027737064,Volatile,0.003493,MICO LAYOUT,14.15683427562794,7.666666666666667,17.0,April-2024-proxy (last observed window)
388,CELL_2587_15498,12.939518675,77.49303325,11.429075096803048,1.0,1.0,0.0,Volatile,0.003378,JNANABHARATHI,9.478708817348576,16.666666666666668,4.0,April-2024-proxy (last observed window)
389,CELL_2606_15506,13.033927295238096,77.53098560476191,10.7519993513555,2.642857142857143,1.0,0.3560984517813356,Volatile,0.003269,YESHWANTHPURA,11.593330090110838,12.666666666666666,7.0,April-2024-proxy (last observed window)
390,CELL_2602_15501,13.011322592307693,77.50600183846154,11.054717696777791,1.0,1.0,0.4140312508332888,Volatile,0.00326,PEENYA,10.773588483888965,10.0,13.0,April-2024-proxy (last observed window)
391,CELL_2609_15508,13.04809142,77.54277838,10.341311027681408,3.95,1.0,0.4028127152549007,Volatile,0.003215,JALAHALLI,10.03988847174038,10.666666666666666,10.0,April-2024-proxy (last observed window)
392,CELL_2589_15516,12.94783383125,77.5800509375,10.716979404771353,1.0,0.7333333333333333,0.0,Volatile,0.003154,WILSON GARDEN,15.418230357190096,5.666666666666667,16.0,April-2024-proxy (last observed window)
393,CELL_2597_15495,12.986141026666669,77.47805287333334,10.577685582487872,1.5333333333333334,1.0,0.1362750662128163,Volatile,0.003143,KAMAKSHIPALYA,10.38842791243936,8.0,15.0,April-2024-proxy (last observed window)
394,CELL_2601_15522,13.008122266666668,77.61320246666666,9.00847110264181,1.0,1.0,0.6954565218507639,Persistent,0.00314,K.G. HALLI,9.875688846542385,8.666666666666666,9.0,April-2024-proxy (last observed window)
395,CELL_2597_15542,12.9886065,77.7108473,10.609775380501524,1.0,1.0,0.2788897449072022,Volatile,0.00312,MAHADEVAPURA,10.71554356917429,13.333333333333334,6.0,April-2024-proxy (last observed window)
396,CELL_2591_15549,12.957454842857144,77.74599228571428,10.587093207886134,1.0,1.0,0.1856433947297454,Volatile,0.003113,WHITEFIELD,14.102132706097338,11.333333333333334,7.0,April-2024-proxy (last observed window)
397,CELL_2602_15513,13.011905213333334,77.56904125999999,10.532904886358107,1.0,1.0,0.3992597159429968,Volatile,0.003096,MALLESHWARAM,10.164524431790545,8.0,15.0,April-2024-proxy (last observed window)
398,CELL_2602_15516,13.011346066666666,77.58359946,10.30611383974439,1.7,1.0,0.0,Volatile,0.003067,SADASHIVANAGAR,10.69723586538862,7.333333333333333,15.0,April-2024-proxy (last observed window)
399,CELL_2619_15515,13.09952175,77.57772655,10.105966072823351,1.0,1.0,0.1186786779345046,Volatile,0.002962,YELAHANKA,9.52983036411676,14.0,4.0,April-2024-proxy (last observed window)
400,CELL_2587_15514,12.9369147,77.57343003333334,9.952635486015684,1.0,1.0,0.0143892393908376,Volatile,0.002914,BASAVANAGUDI,18.59651076341176,10.666666666666666,3.0,April-2024-proxy (last observed window)
401,CELL_2579_15514,12.897564509540912,77.5714008237706,9.861590847101716,1.0,1.0,0.2839307980084492,Volatile,0.002885,K.S. LAYOUT,11.974620902175236,8.333333333333334,11.0,April-2024-proxy (last observed window)
402,CELL_2584_15515,12.9201217,77.5777017,9.845206094983244,1.0,1.0,0.0,Volatile,0.00288,JAYANAGARA,11.89269714158289,14.333333333333334,1.0,April-2024-proxy (last observed window)
403,CELL_2596_15506,12.982220640783249,77.53225141294853,9.764827579562334,1.0,1.0,0.1532414747993381,Volatile,0.002855,KAMAKSHIPALYA,14.32413789781167,9.0,8.0,April-2024-proxy (last observed window)
404,CELL_2589_15513,12.94668861,77.56732196,9.648789419929606,1.0,1.0,0.0846960925252537,Volatile,0.002818,BASAVANAGUDI,13.243947099648032,8.0,10.0,April-2024-proxy (last observed window)
405,CELL_2593_15530,12.96813945,77.651461375,9.583400148367751,1.25,1.0,0.1785741150724152,Volatile,0.002812,JEEVANBHEEMANAGAR,11.917000741838756,12.0,4.0,April-2024-proxy (last observed window)
406,CELL_2589_15507,12.948986775,77.536592775,9.20767032654431,3.0,1.0,0.4182255261172604,Volatile,0.002787,BYATARAYANAPURA,14.03835163272155,8.0,8.0,April-2024-proxy (last observed window)
407,CELL_2580_15541,12.9013004,77.7086893,9.429124414951474,1.625,0.8,0.0332156113786557,Volatile,0.002783,WHITEFIELD,12.645622074757368,9.0,8.0,April-2024-proxy (last observed window)
408,CELL_2576_15509,12.882569501148872,77.54793554554848,9.487532188820404,1.0,1.0,0.0,Volatile,0.002767,THALAGATTAPURA,11.270994277435346,6.666666666666667,13.0,April-2024-proxy (last observed window)
409,CELL_2582_15530,12.91283655,77.65159700000001,9.418878996090363,1.0,1.0,0.3684126297098605,Volatile,0.002746,HSR LAYOUT,11.92772831378516,11.666666666666666,4.0,April-2024-proxy (last observed window)
410,CELL_2596_15516,12.9811609,77.5811267875,9.12980669693476,1.8125,1.0,0.0399275389665723,Volatile,0.002698,HIGH GROUND,17.815700151340465,6.333333333333333,8.0,April-2024-proxy (last observed window)
411,CELL_2595_15550,12.9794667,77.75131016666667,7.7293526380455155,1.0,1.0,0.6,Persistent,0.002658,WHITEFIELD,10.813429856894247,9.333333333333334,3.0,April-2024-proxy (last observed window)
412,CELL_2582_15520,12.91351835,77.60362285,8.99547884126661,1.0,1.0,0.0652760382401175,Volatile,0.002613,MICO LAYOUT,13.644060872999722,11.333333333333334,2.0,April-2024-proxy (last observed window)
413,CELL_2592_15549,12.961114125,77.74754105,7.263955055707211,2.625,1.0,0.6061700356545652,Persistent,0.002563,WHITEFIELD,13.653108611869389,6.666666666666667,4.0,April-2024-proxy (last observed window)
414,CELL_2608_15522,13.0421095375,77.613583075,8.720402512070878,1.0,1.0,0.1246587966842744,Volatile,0.002526,HEBBALA,8.268679227021057,9.333333333333334,8.0,April-2024-proxy (last observed window)
415,CELL_2602_15507,13.011436845454543,77.53565676363637,8.559211180610918,2.0,1.0,0.0,Volatile,0.002525,RAJAJINAGAR,9.629389236387924,6.666666666666667,11.0,April-2024-proxy (last observed window)
416,CELL_2587_15519,12.938257758333334,77.59833634166667,8.674166025445999,1.0,0.9333333333333332,0.0,Volatile,0.002512,WILSON GARDEN,12.037496793896668,5.333333333333333,12.0,April-2024-proxy (last observed window)
417,CELL_2578_15531,12.894271842857142,77.65719607142857,8.61175313731164,1.1428571428571428,1.0,0.4625161501134299,Volatile,0.002499,BELLANDUR,10.058765686558202,9.0,7.0,April-2024-proxy (last observed window)
418,CELL_2596_15505,12.983845268119254,77.52884086917926,8.604922796954602,1.0,1.0,0.2839396797256056,Volatile,0.00249,KAMAKSHIPALYA,10.191280651439676,8.333333333333334,8.0,April-2024-proxy (last observed window)
419,CELL_2584_15517,12.9229177625,77.5857594125,8.523760421101391,1.0,1.0,0.0,Volatile,0.002464,JAYANAGARA,12.285468772173624,7.333333333333333,8.0,April-2024-proxy (last observed window)
420,CELL_2578_15514,12.892389991666668,77.5719947,8.398549669006048,1.0,0.8,0.2247527138831488,Volatile,0.002425,THALAGATTAPURA,8.992748345030245,6.0,12.0,April-2024-proxy (last observed window)
421,CELL_2575_15527,12.876469833333331,77.6388998,8.321276345494544,1.0,0.9333333333333332,0.1421186215557426,Volatile,0.002401,ELECTRONIC CITY,8.939715060806057,7.666666666666667,9.0,April-2024-proxy (last observed window)
422,CELL_2582_15497,12.913973341666669,77.48678985,8.018872639948368,3.0,0.8,0.0,Volatile,0.002398,KENGERI,7.927696533075172,5.666666666666667,12.0,April-2024-proxy (last observed window)
423,CELL_2578_15513,12.893847075,77.5676795625,8.295188515423366,1.0,1.0,0.1502955679304033,Volatile,0.002393,K.S. LAYOUT,10.309275910450165,7.666666666666667,8.0,April-2024-proxy (last observed window)
424,CELL_2605_15504,13.02693199,77.52032405,7.893860350844594,3.45,0.8,0.0058203918947186,Volatile,0.002377,PEENYA,6.135968420889643,7.333333333333333,10.0,April-2024-proxy (last observed window)
425,CELL_2624_15522,13.122414125,77.6107394875,7.893694778232251,1.125,1.0,0.0,Volatile,0.002272,YELAHANKA,9.135140557827922,7.333333333333333,8.0,April-2024-proxy (last observed window)
426,CELL_2619_15520,13.095507,77.60043495,7.805404740303093,1.0,1.0,0.1461884968915933,Volatile,0.002239,YELAHANKA,10.19369036818213,10.333333333333334,2.0,April-2024-proxy (last observed window)
427,CELL_2583_15508,12.919148154545455,77.5421144,7.550264066917042,2.4545454545454546,1.0,0.2150393224459441,Volatile,0.002221,BANASHANKARI,7.917987001251877,5.333333333333333,11.0,April-2024-proxy (last observed window)
428,CELL_2570_15517,12.852091857142856,77.58832414285715,6.5243012204776845,1.0,1.0,0.7581285804586182,Persistent,0.002203,THALAGATTAPURA,8.78817276905509,5.333333333333333,7.0,April-2024-proxy (last observed window)
429,CELL_2611_15494,13.05731058,77.47292084,7.613658679587482,1.55,1.0,0.0,Volatile,0.002202,NO POLICE STATION,8.90162673127074,5.666666666666667,10.0,April-2024-proxy (last observed window)
430,CELL_2597_15504,12.9863306,77.5216713,7.546436933734586,2.0,0.7333333333333333,0.0,Volatile,0.0022,KAMAKSHIPALYA,10.565518002006264,9.666666666666666,2.0,April-2024-proxy (last observed window)
431,CELL_2608_15518,13.042299433333334,77.59280220000001,7.54347148134125,1.6666666666666667,1.0,0.0206390200778455,Volatile,0.002185,HEBBALA,11.550690740039588,8.666666666666666,3.0,April-2024-proxy (last observed window)
432,CELL_2591_15544,12.955824183333334,77.72164945,7.126056536603037,2.9166666666666665,1.0,0.4322978648219523,Volatile,0.002103,WHITEFIELD,9.96361601634852,6.666666666666667,6.0,April-2024-proxy (last observed window)
433,CELL_2599_15520,12.9950191,77.60345530000001,6.990309957553851,3.75,1.0,0.2853532341079265,Volatile,0.002091,PULIKESHINAGAR(F.TOWN),12.784883121102588,7.666666666666667,2.0,April-2024-proxy (last observed window)
434,CELL_2594_15502,12.9729233,77.51222966,6.183278499263972,1.0,1.0,0.5620364938127047,Persistent,0.002074,JNANABHARATHI,6.7497258296531895,6.666666666666667,5.0,April-2024-proxy (last observed window)
435,CELL_2590_15524,12.95398288888889,77.62229742222222,7.275492282186965,1.0,1.0,0.4982479675767957,Volatile,0.002072,ASHOK NAGAR,9.544128077601492,5.333333333333333,9.0,April-2024-proxy (last observed window)
436,CELL_2609_15525,13.045964502127658,77.62744678829787,7.118994155990127,,0.4666666666666667,0.0,Volatile,0.002023,HENNURU,5.594970779950636,12.0,0.0,April-2024-proxy (last observed window)
437,CELL_2599_15515,12.99660542,77.57594279,7.059547056129889,1.2,0.9333333333333332,0.0,Volatile,0.002012,SHESHADRIPURAM,8.631068613982778,4.666666666666667,10.0,April-2024-proxy (last observed window)
438,CELL_2606_15513,13.03387242857143,77.56865498571429,6.93170128544252,1.8571428571428568,1.0,0.0414671248328851,Volatile,0.001998,SADASHIVANAGAR,7.491839760545933,6.666666666666667,7.0,April-2024-proxy (last observed window)
439,CELL_2597_15496,12.98528556,77.48062692,6.925764954350796,1.1,0.4666666666666667,0.0,Volatile,0.001966,KAMAKSHIPALYA,11.295491438420644,3.333333333333333,10.0,April-2024-proxy (last observed window)
440,CELL_2618_15519,13.092651663636362,77.5964736090909,6.669165792047914,3.1818181818181817,0.7333333333333333,0.0968509427515347,Volatile,0.001963,YELAHANKA,6.012495626906237,4.333333333333333,11.0,April-2024-proxy (last observed window)
441,CELL_2603_15508,13.015988685714284,77.5438752,6.920577604210362,1.0,1.0,0.300794101219899,Volatile,0.00196,RAJAJINAGAR,9.936221354385143,5.666666666666667,7.0,April-2024-proxy (last observed window)
442,CELL_2596_15513,12.982861657142855,77.56809015714285,6.845444093050656,1.2857142857142858,1.0,0.3819329159264143,Volatile,0.001948,SHESHADRIPURAM,12.893887131919945,4.333333333333333,7.0,April-2024-proxy (last observed window)
443,CELL_2605_15503,13.02806705,77.51939544999999,6.549049124555743,3.75,0.9333333333333332,0.0,Volatile,0.001945,PEENYA,5.911912289445377,8.333333333333334,4.0,April-2024-proxy (last observed window)
444,CELL_2589_15521,12.9492744125,77.60592820000001,6.670121729528011,1.0,1.0,0.4335057698447693,Volatile,0.001882,ADUGODI,8.850608647640055,5.0,8.0,April-2024-proxy (last observed window)
445,CELL_2599_15505,12.999821825,77.5255831625,6.477062396253508,2.0,1.0,0.1230851855301253,Volatile,0.001857,RAJAJINAGAR,7.88531198126754,5.0,8.0,April-2024-proxy (last observed window)
446,CELL_2592_15501,12.960746433333334,77.50815601666666,5.553065104679298,1.0,1.0,0.5177905521901366,Persistent,0.001837,JNANABHARATHI,6.26532552339649,5.0,6.0,April-2024-proxy (last observed window)
447,CELL_2591_15512,12.958496328571428,77.56249911428571,6.220217757924308,2.857142857142857,1.0,0.0470257086363766,Volatile,0.001805,CHAMARAJPET,11.434422122954874,3.6666666666666665,7.0,April-2024-proxy (last observed window)
448,CELL_2605_15526,13.026047675,77.6308611,6.3037605506806935,1.0,1.0,0.4043584834979643,Volatile,0.001767,K.G. HALLI,9.685469420070136,6.333333333333333,4.0,April-2024-proxy (last observed window)
449,CELL_2593_15511,12.968988366666666,77.55784806666666,5.257249789013041,1.6666666666666667,1.0,0.516954108460352,Persistent,0.001748,MAGADI ROAD,10.952915611731877,4.333333333333333,3.0,April-2024-proxy (last observed window)
450,CELL_2606_15514,13.033305633333333,77.572349,6.143053759117783,1.3333333333333333,1.0,0.2919581570148772,Volatile,0.001727,KODIGEHALLI,8.381935462255582,5.333333333333333,6.0,April-2024-proxy (last observed window)
451,CELL_2608_15516,13.043625885714286,77.58395572857144,6.03619561466498,1.4285714285714286,0.8,0.0,Volatile,0.001697,KODIGEHALLI,8.01431140665823,4.666666666666667,7.0,April-2024-proxy (last observed window)
452,CELL_2610_15497,13.0526668,77.48636045,5.778491157378546,3.25,1.0,0.0,Volatile,0.001673,NO POLICE STATION,7.559122453559393,7.333333333333333,2.0,April-2024-proxy (last observed window)
453,CELL_2609_15509,13.0490484,77.5476523,5.663604227253786,4.0,1.0,0.1047617135697938,Volatile,0.001659,JALAHALLI,7.818021136268931,7.0,2.0,April-2024-proxy (last observed window)
454,CELL_2602_15511,13.0129931,77.555224125,5.850579361870178,2.0,0.9333333333333332,0.0,Volatile,0.001657,MALLESHWARAM,11.586230142684226,4.666666666666667,4.0,April-2024-proxy (last observed window)
455,CELL_2596_15507,12.98459835,77.5370015,5.950402832830866,1.0,1.0,0.081649660021419,Volatile,0.001655,KAMAKSHIPALYA,7.585347497487663,7.666666666666667,2.0,April-2024-proxy (last observed window)
456,CELL_2609_15504,13.045982714285714,77.52226901428571,5.893387990874702,1.0,1.0,0.0,Volatile,0.001638,JALAHALLI,7.300273287706839,4.666666666666667,7.0,April-2024-proxy (last observed window)
457,CELL_2594_15512,12.97474335,77.56264999999999,5.857696804430335,1.0,0.8666666666666667,0.0,Volatile,0.001626,MAGADI ROAD,10.45515068881834,6.333333333333333,2.0,April-2024-proxy (last observed window)
458,CELL_2580_15514,12.90375268888889,77.57333002222222,5.724511461296611,1.1111111111111112,0.6666666666666666,0.0,Volatile,0.001588,J.P. NAGAR,6.789223973149722,3.333333333333333,9.0,April-2024-proxy (last observed window)
459,CELL_2569_15534,12.846979988121593,77.67198543041256,5.698724418426583,,0.4,0.0134694019244858,Volatile,0.001576,ELECTRONIC CITY,25.99362209213291,1.0,0.0,April-2024-proxy (last observed window)
460,CELL_2604_15509,13.023684,77.5492782,5.64042780713384,1.0,0.8,0.0,Volatile,0.001558,YESHWANTHPURA,6.7021390356692,8.0,1.0,April-2024-proxy (last observed window)
461,CELL_2603_15523,13.019684933333332,77.61886506666666,5.53508134486367,1.1666666666666667,1.0,0.3597839870716474,Volatile,0.00153,K.G. HALLI,7.008740057651686,4.666666666666667,6.0,April-2024-proxy (last observed window)
462,CELL_2581_15538,12.90783575,77.6936503,5.529561625365708,1.0,1.0,0.1907734276302075,Volatile,0.001523,BELLANDUR,6.48114146016187,3.6666666666666665,8.0,April-2024-proxy (last observed window)
463,CELL_2588_15523,12.940510014285715,77.61926917142857,5.459677991843071,1.4285714285714286,0.8,0.0,Volatile,0.001514,ADUGODI,7.631723292548686,3.6666666666666665,7.0,April-2024-proxy (last observed window)
464,CELL_2584_15526,12.924782833333332,77.63257786666667,5.464477155904294,1.0,0.9333333333333332,0.0,Volatile,0.001503,ADUGODI,9.489052446188142,5.333333333333333,3.0,April-2024-proxy (last observed window)
465,CELL_2600_15516,13.004078300000002,77.58274031666666,5.379755586101898,1.3333333333333333,1.0,0.2206365370333252,Volatile,0.001486,SADASHIVANAGAR,8.732111263842826,3.6666666666666665,6.0,April-2024-proxy (last observed window)
466,CELL_2598_15540,12.9939119,77.7019981,5.281375177221241,2.0,1.0,0.0,Volatile,0.001474,MAHADEVAPURA,6.740209219439538,6.666666666666667,2.0,April-2024-proxy (last observed window)
467,CELL_2614_15520,13.0727524375,77.6037586625,5.1776225853004085,2.25,0.5333333333333333,0.0,Volatile,0.001448,HEBBALA,6.388112926502043,3.0,8.0,April-2024-proxy (last observed window)
467,CELL_2600_15537,13.00021,77.68510166666667,5.172142261720053,2.333333333333333,0.9333333333333332,0.17505274472895,Volatile,0.001448,MAHADEVAPURA,8.027377975266933,5.333333333333333,3.0,April-2024-proxy (last observed window)
469,CELL_2581_15516,12.906258625,77.581502825,4.495273275861234,1.25,1.0,0.5573733318620095,Persistent,0.001445,J.P. NAGAR,6.47636637930617,4.0,4.0,April-2024-proxy (last observed window)
470,CELL_2596_15535,12.983596533333332,77.67977713333333,5.25477764297373,,0.6666666666666666,0.0,Volatile,0.001437,BANASWADI,6.273888214868649,8.0,0.0,April-2024-proxy (last observed window)
471,CELL_2583_15526,12.9166263,77.6349555,5.204628838996643,1.0,1.0,0.0,Volatile,0.001421,HSR LAYOUT,7.35647752831655,5.666666666666667,3.0,April-2024-proxy (last observed window)
472,CELL_2597_15494,12.988409666666668,77.47314146666666,5.08115940988698,1.8333333333333333,1.0,0.4755955759149242,Volatile,0.001405,KAMAKSHIPALYA,6.4057970494349,4.0,6.0,April-2024-proxy (last observed window)
473,CELL_2606_15527,13.0328065,77.63709259999999,5.1161190752347325,1.2857142857142858,1.0,0.1596590932804872,Volatile,0.001401,HENNURU,5.913928709506994,3.6666666666666665,7.0,April-2024-proxy (last observed window)
474,CELL_2575_15509,12.879118666666663,77.54555135,5.135793124936887,1.0,1.0,0.2152242257351365,Volatile,0.001399,THALAGATTAPURA,6.678965624684437,4.0,6.0,April-2024-proxy (last observed window)
475,CELL_2603_15512,13.017248225,77.560517675,5.02394164862314,1.75,0.5333333333333333,0.0,Volatile,0.001385,YESHWANTHPURA,15.786374909782364,1.3333333333333333,4.0,April-2024-proxy (last observed window)
476,CELL_2595_15507,12.9769466,77.53656536666666,4.3275506776534645,1.3333333333333333,1.0,0.5233251266206256,Persistent,0.001383,VIJAYANAGARA,7.137753388267322,4.0,3.0,April-2024-proxy (last observed window)
477,CELL_2600_15508,13.000697033333331,77.54148391666666,4.931648110506514,1.0,0.8,0.0,Volatile,0.001335,VIJAYANAGARA,7.324907219199237,3.333333333333333,6.0,April-2024-proxy (last observed window)
478,CELL_2584_15512,12.92424765,77.5623496,4.9059996206430725,1.0,1.0,0.21006329367474,Volatile,0.001327,BANASHANKARI,8.196664769882027,5.333333333333333,2.0,April-2024-proxy (last observed window)
479,CELL_2573_15507,12.868297,77.5358895,4.8514475755631015,1.0,1.0,0.0,Volatile,0.00131,THALAGATTAPURA,8.757237877815507,5.0,2.0,April-2024-proxy (last observed window)
480,CELL_2582_15522,12.9117199,77.61003869999999,4.67943400136585,1.0,0.5333333333333333,0.1057150941876631,Volatile,0.001256,MICO LAYOUT,11.730503340162583,1.6666666666666667,5.0,April-2024-proxy (last observed window)
481,CELL_2584_15529,12.921881125,77.6451357,4.658385754587148,1.0,1.0,0.0,Volatile,0.001249,HSR LAYOUT,6.458595439602411,4.333333333333333,4.0,April-2024-proxy (last observed window)
482,CELL_2605_15525,13.0257608,77.62799101666667,4.621325892496159,1.0,1.0,0.0,Volatile,0.001238,K.G. HALLI,4.939962795814131,3.6666666666666665,6.0,April-2024-proxy (last observed window)
482,CELL_2604_15512,13.022730146511629,77.56293202093023,4.6229325855031735,,0.3333333333333333,0.0,Volatile,0.001238,YESHWANTHPURA,4.781329594182534,7.333333333333333,0.0,April-2024-proxy (last observed window)
484,CELL_2602_15518,13.01206835,77.59189115,4.596560709862392,1.1666666666666667,0.7333333333333333,0.1194412733703183,Volatile,0.001234,R.T. NAGAR,7.316136882645297,2.6666666666666665,6.0,April-2024-proxy (last observed window)
485,CELL_2613_15525,13.06885,77.62603,4.50932504080658,1.0,1.0,0.0,Volatile,0.001202,HENNURU,6.046625204032901,6.0,1.0,April-2024-proxy (last observed window)
486,CELL_2598_15542,12.9920135,77.7139775,4.334563147188529,1.0,0.9333333333333332,0.0,Volatile,0.001147,MAHADEVAPURA,7.839482402609312,4.333333333333333,2.0,April-2024-proxy (last observed window)
487,CELL_2612_15514,13.0633011,77.5724723,4.324322747368733,1.0,0.6666666666666666,0.0703818726667227,Volatile,0.001144,KODIGEHALLI,6.454947070176996,3.6666666666666665,4.0,April-2024-proxy (last observed window)
488,CELL_2599_15504,12.998485482142856,77.52385688214285,4.283337416028032,,0.6666666666666666,0.0189584448119536,Volatile,0.001131,PEENYA,7.250020413473492,5.666666666666667,0.0,April-2024-proxy (last observed window)
489,CELL_2611_15511,13.0584114,77.55909755,4.248449371352013,1.0,0.8,0.0,Volatile,0.00112,JALAHALLI,4.742246856760065,3.0,6.0,April-2024-proxy (last observed window)
490,CELL_2602_15514,13.01457284,77.5742658,4.185033347573072,1.4,0.5333333333333333,0.0,Volatile,0.001109,SADASHIVANAGAR,9.258500071198691,1.6666666666666667,5.0,April-2024-proxy (last observed window)
491,CELL_2583_15518,12.917011088,77.594062744,4.102807813897327,,0.6,0.0,Volatile,0.001075,JAYANAGARA,3.847372402819968,6.666666666666667,0.0,April-2024-proxy (last observed window)
492,CELL_2610_15507,13.0547074,77.5366156,4.056637700284195,1.0,0.9333333333333332,0.0,Volatile,0.00106,JALAHALLI,5.616521834754308,4.666666666666667,2.0,April-2024-proxy (last observed window)
493,CELL_2605_15532,13.028380807901971,77.66327212902249,4.052970451682487,,0.6666666666666666,0.0,Volatile,0.001059,BANASWADI,4.431518925079103,6.333333333333333,0.0,April-2024-proxy (last observed window)
494,CELL_2598_15544,12.991476733333334,77.72084073333333,3.919668933325172,1.0,0.8,0.14004219578316,Volatile,0.001017,MAHADEVAPURA,5.931677999959189,3.6666666666666665,3.0,April-2024-proxy (last observed window)
495,CELL_2611_15493,13.0585337,77.4661401,3.8594661504641454,1.6666666666666667,1.0,0.1078624416960971,Volatile,0.001011,NO POLICE STATION,6.463997418987394,3.333333333333333,3.0,April-2024-proxy (last observed window)
496,CELL_2579_15517,12.89682766,77.58605722,3.8145300732156446,1.4,0.7333333333333333,0.1759911352111538,Volatile,0.000992,J.P. NAGAR,5.739317032744887,2.333333333333333,5.0,April-2024-proxy (last observed window)
497,CELL_2608_15524,13.04038355,77.62409285000001,3.8029220446082768,1.0,1.0,0.207456625792632,Volatile,0.00098,HENNURU,5.181276889708051,4.333333333333333,2.0,April-2024-proxy (last observed window)
498,CELL_2604_15552,13.02067564,77.76217598000001,3.79314665650148,1.0,0.6666666666666666,0.1136948972445941,Volatile,0.000977,MAHADEVAPURA,4.799066615840734,2.6666666666666665,5.0,April-2024-proxy (last observed window)
499,CELL_2597_15522,12.98946905,77.61331390000001,3.7792585166005264,1.0,0.9333333333333332,0.0,Volatile,0.000973,PULIKESHINAGAR(F.TOWN),5.896292583002633,4.0,2.0,April-2024-proxy (last observed window)
500,CELL_2593_15502,12.968485,77.5101833,3.7613639624573576,1.0,0.8,0.0,Volatile,0.000967,JNANABHARATHI,5.640153145620121,4.666666666666667,1.0,April-2024-proxy (last observed window)
501,CELL_2609_15549,13.045420533333331,77.74983016666667,3.756950866409966,1.0,1.0,0.3403059838031382,Volatile,0.000966,K.R. PURA,4.284754332049828,4.0,3.0,April-2024-proxy (last observed window)
502,CELL_2610_15526,13.050490351219512,77.63042513170733,3.474298822663761,,0.2666666666666666,0.0,Emerging,0.000965,HENNURU,4.871494113318805,5.0,0.0,April-2024-proxy (last observed window)
503,CELL_2601_15501,13.009825125,77.50612545,3.723331070522721,1.0,1.0,0.1492121298466932,Volatile,0.000955,PEENYA,4.283322019280271,3.333333333333333,4.0,April-2024-proxy (last observed window)
504,CELL_2581_15522,12.906654466666666,77.61239463333334,3.692242699919682,1.0,0.9333333333333332,0.1878361089654305,Volatile,0.000946,MICO LAYOUT,8.127880166265077,2.333333333333333,3.0,April-2024-proxy (last observed window)
505,CELL_2614_15526,13.0722034,77.6336907,3.668113882477252,1.0,1.0,0.0,Volatile,0.000938,HENNURU,6.007236079052927,4.333333333333333,1.0,April-2024-proxy (last observed window)
506,CELL_2586_15508,12.931717666666666,77.54473343333333,3.612411766055584,1.0,0.4666666666666667,0.0,Volatile,0.00092,BANASHANKARI,11.06205883027792,1.0,3.0,April-2024-proxy (last observed window)
507,CELL_2603_15518,13.0150317,77.5926895,3.60532138927371,1.0,0.9333333333333332,0.0,Volatile,0.000918,R.T. NAGAR,6.526606946368552,4.0,1.0,April-2024-proxy (last observed window)
508,CELL_2592_15526,12.961512525,77.634962275,3.59840333025196,1.0,0.9333333333333332,0.2860864359765126,Volatile,0.000916,HALASUR,5.325349984593131,2.6666666666666665,4.0,April-2024-proxy (last observed window)
509,CELL_2603_15530,13.01839302,77.65399032,3.5782073582996707,1.0,0.9333333333333332,0.1683695217252885,Volatile,0.00091,BANASWADI,3.724370124831689,2.6666666666666665,5.0,April-2024-proxy (last observed window)
